"","Date","country","cases"
"15004",2014-02-09,"Uruguay",58
"15005",2014-02-16,"Argentina",71
"15006",2014-02-16,"Australia",145
"15007",2014-02-16,"Austria",1528
"15008",2014-02-16,"Belgium",527
"15009",2014-02-16,"Bolivia",150
"15010",2014-02-16,"Brazil",123
"15011",2014-02-16,"Bulgaria",889
"15012",2014-02-16,"Canada",2999
"15013",2014-02-16,"Chile",3
"15014",2014-02-16,"France",341
"15015",2014-02-16,"Germany",1187
"15016",2014-02-16,"Hungary",293
"15017",2014-02-16,"Japan",3117
"15018",2014-02-16,"Mexico",1764
"15019",2014-02-16,"Netherlands",44
"15020",2014-02-16,"New Zealand",16
"15021",2014-02-16,"Norway",134
"15022",2014-02-16,"Paraguay",132
"15023",2014-02-16,"Peru",95
"15024",2014-02-16,"Poland",54
"15025",2014-02-16,"Romania",791
"15026",2014-02-16,"Russia",881
"15027",2014-02-16,"South Africa",2615
"15028",2014-02-16,"Spain",78
"15029",2014-02-16,"Sweden",19
"15030",2014-02-16,"Switzerland",257
"15031",2014-02-16,"Ukraine",583
"15032",2014-02-16,"United States",2228
"15033",2014-02-16,"Uruguay",60
"15034",2014-02-23,"Argentina",78
"15035",2014-02-23,"Australia",182
"15036",2014-02-23,"Austria",1565
"15037",2014-02-23,"Belgium",411
"15038",2014-02-23,"Bolivia",152
"15039",2014-02-23,"Brazil",133
"15040",2014-02-23,"Bulgaria",643
"15041",2014-02-23,"Canada",2861
"15042",2014-02-23,"Chile",2
"15043",2014-02-23,"France",191
"15044",2014-02-23,"Germany",1108
"15045",2014-02-23,"Hungary",305
"15046",2014-02-23,"Japan",3311
"15047",2014-02-23,"Mexico",1615
"15048",2014-02-23,"Netherlands",46
"15049",2014-02-23,"New Zealand",17
"15050",2014-02-23,"Norway",131
"15051",2014-02-23,"Paraguay",140
"15052",2014-02-23,"Peru",94
"15053",2014-02-23,"Poland",62
"15054",2014-02-23,"Romania",856
"15055",2014-02-23,"Russia",993
"15056",2014-02-23,"South Africa",2434
"15057",2014-02-23,"Spain",54
"15058",2014-02-23,"Sweden",12
"15059",2014-02-23,"Switzerland",196
"15060",2014-02-23,"Ukraine",564
"15061",2014-02-23,"United States",1986
"15062",2014-02-23,"Uruguay",60
"15063",2014-03-02,"Argentina",82
"15064",2014-03-02,"Australia",215
"15065",2014-03-02,"Austria",1491
"15066",2014-03-02,"Belgium",256
"15067",2014-03-02,"Bolivia",154
"15068",2014-03-02,"Brazil",139
"15069",2014-03-02,"Bulgaria",505
"15070",2014-03-02,"Canada",2637
"15071",2014-03-02,"Chile",3
"15072",2014-03-02,"France",95
"15073",2014-03-02,"Germany",1138
"15074",2014-03-02,"Hungary",299
"15075",2014-03-02,"Japan",2394
"15076",2014-03-02,"Mexico",1595
"15077",2014-03-02,"Netherlands",42
"15078",2014-03-02,"New Zealand",25
"15079",2014-03-02,"Norway",113
"15080",2014-03-02,"Paraguay",150
"15081",2014-03-02,"Peru",103
"15082",2014-03-02,"Poland",84
"15083",2014-03-02,"Romania",913
"15084",2014-03-02,"Russia",1002
"15085",2014-03-02,"South Africa",2319
"15086",2014-03-02,"Spain",53
"15087",2014-03-02,"Sweden",9
"15088",2014-03-02,"Switzerland",188
"15089",2014-03-02,"Ukraine",585
"15090",2014-03-02,"United States",1873
"15091",2014-03-02,"Uruguay",64
"15092",2014-03-09,"Argentina",91
"15093",2014-03-09,"Australia",242
"15094",2014-03-09,"Austria",1473
"15095",2014-03-09,"Belgium",196
"15096",2014-03-09,"Bolivia",203
"15097",2014-03-09,"Brazil",149
"15098",2014-03-09,"Bulgaria",563
"15099",2014-03-09,"Canada",2461
"15100",2014-03-09,"Chile",4
"15101",2014-03-09,"France",54
"15102",2014-03-09,"Germany",1018
"15103",2014-03-09,"Hungary",187
"15104",2014-03-09,"Japan",1634
"15105",2014-03-09,"Mexico",1533
"15106",2014-03-09,"Netherlands",38
"15107",2014-03-09,"New Zealand",21
"15108",2014-03-09,"Norway",82
"15109",2014-03-09,"Paraguay",190
"15110",2014-03-09,"Peru",109
"15111",2014-03-09,"Poland",80
"15112",2014-03-09,"Romania",942
"15113",2014-03-09,"Russia",990
"15114",2014-03-09,"South Africa",2611
"15115",2014-03-09,"Spain",44
"15116",2014-03-09,"Sweden",9
"15117",2014-03-09,"Switzerland",141
"15118",2014-03-09,"Ukraine",574
"15119",2014-03-09,"United States",1773
"15120",2014-03-09,"Uruguay",77
"15121",2014-03-16,"Argentina",104
"15122",2014-03-16,"Australia",268
"15123",2014-03-16,"Austria",1317
"15124",2014-03-16,"Belgium",153
"15125",2014-03-16,"Bolivia",190
"15126",2014-03-16,"Brazil",149
"15127",2014-03-16,"Bulgaria",539
"15128",2014-03-16,"Canada",2328
"15129",2014-03-16,"Chile",6
"15130",2014-03-16,"France",36
"15131",2014-03-16,"Germany",910
"15132",2014-03-16,"Hungary",138
"15133",2014-03-16,"Japan",1267
"15134",2014-03-16,"Mexico",1418
"15135",2014-03-16,"Netherlands",34
"15136",2014-03-16,"New Zealand",24
"15137",2014-03-16,"Norway",96
"15138",2014-03-16,"Paraguay",216
"15139",2014-03-16,"Peru",113
"15140",2014-03-16,"Poland",75
"15141",2014-03-16,"Romania",966
"15142",2014-03-16,"Russia",767
"15143",2014-03-16,"South Africa",2822
"15144",2014-03-16,"Spain",36
"15145",2014-03-16,"Sweden",8
"15146",2014-03-16,"Switzerland",98
"15147",2014-03-16,"Ukraine",481
"15148",2014-03-16,"United States",1738
"15149",2014-03-16,"Uruguay",83
"15150",2014-03-23,"Argentina",118
"15151",2014-03-23,"Australia",300
"15152",2014-03-23,"Austria",1183
"15153",2014-03-23,"Belgium",150
"15154",2014-03-23,"Bolivia",204
"15155",2014-03-23,"Brazil",162
"15156",2014-03-23,"Bulgaria",404
"15157",2014-03-23,"Canada",2241
"15158",2014-03-23,"Chile",8
"15159",2014-03-23,"France",25
"15160",2014-03-23,"Germany",824
"15161",2014-03-23,"Hungary",96
"15162",2014-03-23,"Japan",873
"15163",2014-03-23,"Mexico",1302
"15164",2014-03-23,"Netherlands",34
"15165",2014-03-23,"New Zealand",28
"15166",2014-03-23,"Norway",85
"15167",2014-03-23,"Paraguay",214
"15168",2014-03-23,"Peru",126
"15169",2014-03-23,"Poland",52
"15170",2014-03-23,"Romania",910
"15171",2014-03-23,"Russia",761
"15172",2014-03-23,"South Africa",2852
"15173",2014-03-23,"Spain",33
"15174",2014-03-23,"Sweden",6
"15175",2014-03-23,"Switzerland",90
"15176",2014-03-23,"Ukraine",420
"15177",2014-03-23,"United States",1750
"15178",2014-03-23,"Uruguay",95
"15179",2014-03-30,"Argentina",107
"15180",2014-03-30,"Australia",292
"15181",2014-03-30,"Austria",1123
"15182",2014-03-30,"Belgium",123
"15183",2014-03-30,"Bolivia",217
"15184",2014-03-30,"Brazil",166
"15185",2014-03-30,"Bulgaria",370
"15186",2014-03-30,"Canada",2144
"15187",2014-03-30,"Chile",11
"15188",2014-03-30,"France",20
"15189",2014-03-30,"Germany",768
"15190",2014-03-30,"Hungary",76
"15191",2014-03-30,"Japan",379
"15192",2014-03-30,"Mexico",1243
"15193",2014-03-30,"Netherlands",34
"15194",2014-03-30,"New Zealand",31
"15195",2014-03-30,"Norway",82
"15196",2014-03-30,"Paraguay",224
"15197",2014-03-30,"Peru",135
"15198",2014-03-30,"Poland",41
"15199",2014-03-30,"Romania",823
"15200",2014-03-30,"Russia",701
"15201",2014-03-30,"South Africa",2970
"15202",2014-03-30,"Spain",34
"15203",2014-03-30,"Sweden",5
"15204",2014-03-30,"Switzerland",59
"15205",2014-03-30,"Ukraine",404
"15206",2014-03-30,"United States",1778
"15207",2014-03-30,"Uruguay",98
"15208",2014-04-06,"Argentina",101
"15209",2014-04-06,"Australia",289
"15210",2014-04-06,"Austria",950
"15211",2014-04-06,"Belgium",88
"15212",2014-04-06,"Bolivia",208
"15213",2014-04-06,"Brazil",182
"15214",2014-04-06,"Bulgaria",376
"15215",2014-04-06,"Canada",2120
"15216",2014-04-06,"Chile",14
"15217",2014-04-06,"France",17
"15218",2014-04-06,"Germany",714
"15219",2014-04-06,"Hungary",59
"15220",2014-04-06,"Japan",239
"15221",2014-04-06,"Mexico",1243
"15222",2014-04-06,"Netherlands",30
"15223",2014-04-06,"New Zealand",30
"15224",2014-04-06,"Norway",72
"15225",2014-04-06,"Paraguay",221
"15226",2014-04-06,"Peru",142
"15227",2014-04-06,"Poland",32
"15228",2014-04-06,"Romania",722
"15229",2014-04-06,"Russia",643
"15230",2014-04-06,"South Africa",3022
"15231",2014-04-06,"Spain",26
"15232",2014-04-06,"Sweden",6
"15233",2014-04-06,"Switzerland",48
"15234",2014-04-06,"Ukraine",369
"15235",2014-04-06,"United States",1771
"15236",2014-04-06,"Uruguay",84
"15237",2014-04-13,"Argentina",110
"15238",2014-04-13,"Australia",271
"15239",2014-04-13,"Austria",822
"15240",2014-04-13,"Belgium",55
"15241",2014-04-13,"Bolivia",190
"15242",2014-04-13,"Brazil",185
"15243",2014-04-13,"Bulgaria",312
"15244",2014-04-13,"Canada",1957
"15245",2014-04-13,"Chile",13
"15246",2014-04-13,"France",14
"15247",2014-04-13,"Germany",614
"15248",2014-04-13,"Hungary",64
"15249",2014-04-13,"Japan",228
"15250",2014-04-13,"Mexico",1218
"15251",2014-04-13,"Netherlands",30
"15252",2014-04-13,"New Zealand",25
"15253",2014-04-13,"Norway",45
"15254",2014-04-13,"Paraguay",203
"15255",2014-04-13,"Peru",134
"15256",2014-04-13,"Poland",26
"15257",2014-04-13,"Romania",650
"15258",2014-04-13,"Russia",637
"15259",2014-04-13,"South Africa",2774
"15260",2014-04-13,"Spain",28
"15261",2014-04-13,"Sweden",4
"15262",2014-04-13,"Switzerland",31
"15263",2014-04-13,"Ukraine",358
"15264",2014-04-13,"United States",1607
"15265",2014-04-13,"Uruguay",78
"15266",2014-04-20,"Argentina",125
"15267",2014-04-20,"Australia",308
"15268",2014-04-20,"Austria",846
"15269",2014-04-20,"Belgium",41
"15270",2014-04-20,"Bolivia",231
"15271",2014-04-20,"Brazil",210
"15272",2014-04-20,"Bulgaria",298
"15273",2014-04-20,"Canada",1959
"15274",2014-04-20,"Chile",16
"15275",2014-04-20,"France",11
"15276",2014-04-20,"Germany",555
"15277",2014-04-20,"Hungary",55
"15278",2014-04-20,"Japan",195
"15279",2014-04-20,"Mexico",1108
"15280",2014-04-20,"Netherlands",35
"15281",2014-04-20,"New Zealand",28
"15282",2014-04-20,"Norway",58
"15283",2014-04-20,"Paraguay",213
"15284",2014-04-20,"Peru",142
"15285",2014-04-20,"Poland",23
"15286",2014-04-20,"Romania",640
"15287",2014-04-20,"Russia",640
"15288",2014-04-20,"South Africa",3123
"15289",2014-04-20,"Spain",23
"15290",2014-04-20,"Sweden",5
"15291",2014-04-20,"Switzerland",35
"15292",2014-04-20,"Ukraine",347
"15293",2014-04-20,"United States",1530
"15294",2014-04-20,"Uruguay",90
"15295",2014-04-27,"Argentina",123
"15296",2014-04-27,"Australia",390
"15297",2014-04-27,"Austria",736
"15298",2014-04-27,"Belgium",33
"15299",2014-04-27,"Bolivia",236
"15300",2014-04-27,"Brazil",227
"15301",2014-04-27,"Bulgaria",326
"15302",2014-04-27,"Canada",1699
"15303",2014-04-27,"Chile",12
"15304",2014-04-27,"France",10
"15305",2014-04-27,"Germany",472
"15306",2014-04-27,"Hungary",42
"15307",2014-04-27,"Japan",128
"15308",2014-04-27,"Mexico",1003
"15309",2014-04-27,"Netherlands",23
"15310",2014-04-27,"New Zealand",38
"15311",2014-04-27,"Norway",43
"15312",2014-04-27,"Paraguay",222
"15313",2014-04-27,"Peru",136
"15314",2014-04-27,"Poland",20
"15315",2014-04-27,"Romania",613
"15316",2014-04-27,"Russia",687
"15317",2014-04-27,"South Africa",2883
"15318",2014-04-27,"Spain",21
"15319",2014-04-27,"Sweden",3
"15320",2014-04-27,"Switzerland",27
"15321",2014-04-27,"Ukraine",337
"15322",2014-04-27,"United States",1467
"15323",2014-04-27,"Uruguay",103
"15324",2014-05-04,"Argentina",138
"15325",2014-05-04,"Australia",410
"15326",2014-05-04,"Austria",762
"15327",2014-05-04,"Belgium",34
"15328",2014-05-04,"Bolivia",256
"15329",2014-05-04,"Brazil",235
"15330",2014-05-04,"Bulgaria",378
"15331",2014-05-04,"Canada",1571
"15332",2014-05-04,"Chile",14
"15333",2014-05-04,"France",7
"15334",2014-05-04,"Germany",490
"15335",2014-05-04,"Hungary",43
"15336",2014-05-04,"Japan",73
"15337",2014-05-04,"Mexico",963
"15338",2014-05-04,"Netherlands",21
"15339",2014-05-04,"New Zealand",35
"15340",2014-05-04,"Norway",61
"15341",2014-05-04,"Paraguay",272
"15342",2014-05-04,"Peru",138
"15343",2014-05-04,"Poland",17
"15344",2014-05-04,"Romania",604
"15345",2014-05-04,"Russia",588
"15346",2014-05-04,"South Africa",2792
"15347",2014-05-04,"Spain",20
"15348",2014-05-04,"Sweden",3
"15349",2014-05-04,"Switzerland",29
"15350",2014-05-04,"Ukraine",300
"15351",2014-05-04,"United States",1415
"15352",2014-05-04,"Uruguay",100
"15353",2014-05-11,"Argentina",142
"15354",2014-05-11,"Australia",485
"15355",2014-05-11,"Austria",755
"15356",2014-05-11,"Belgium",40
"15357",2014-05-11,"Bolivia",227
"15358",2014-05-11,"Brazil",245
"15359",2014-05-11,"Bulgaria",295
"15360",2014-05-11,"Canada",1481
"15361",2014-05-11,"Chile",14
"15362",2014-05-11,"France",6
"15363",2014-05-11,"Germany",491
"15364",2014-05-11,"Hungary",41
"15365",2014-05-11,"Japan",47
"15366",2014-05-11,"Mexico",1005
"15367",2014-05-11,"Netherlands",21
"15368",2014-05-11,"New Zealand",45
"15369",2014-05-11,"Norway",64
"15370",2014-05-11,"Paraguay",291
"15371",2014-05-11,"Peru",143
"15372",2014-05-11,"Poland",17
"15373",2014-05-11,"Romania",602
"15374",2014-05-11,"Russia",448
"15375",2014-05-11,"South Africa",3088
"15376",2014-05-11,"Spain",18
"15377",2014-05-11,"Sweden",3
"15378",2014-05-11,"Switzerland",27
"15379",2014-05-11,"Ukraine",249
"15380",2014-05-11,"United States",1339
"15381",2014-05-11,"Uruguay",103
"15382",2014-05-18,"Argentina",164
"15383",2014-05-18,"Australia",492
"15384",2014-05-18,"Austria",806
"15385",2014-05-18,"Belgium",38
"15386",2014-05-18,"Bolivia",223
"15387",2014-05-18,"Brazil",238
"15388",2014-05-18,"Bulgaria",271
"15389",2014-05-18,"Canada",1448
"15390",2014-05-18,"Chile",14
"15391",2014-05-18,"France",5
"15392",2014-05-18,"Germany",477
"15393",2014-05-18,"Hungary",42
"15394",2014-05-18,"Japan",32
"15395",2014-05-18,"Mexico",1082
"15396",2014-05-18,"Netherlands",19
"15397",2014-05-18,"New Zealand",53
"15398",2014-05-18,"Norway",69
"15399",2014-05-18,"Paraguay",313
"15400",2014-05-18,"Peru",144
"15401",2014-05-18,"Poland",17
"15402",2014-05-18,"Romania",616
"15403",2014-05-18,"Russia",404
"15404",2014-05-18,"South Africa",3223
"15405",2014-05-18,"Spain",18
"15406",2014-05-18,"Sweden",3
"15407",2014-05-18,"Switzerland",29
"15408",2014-05-18,"Ukraine",222
"15409",2014-05-18,"United States",1289
"15410",2014-05-18,"Uruguay",116
"15411",2014-05-25,"Argentina",171
"15412",2014-05-25,"Australia",520
"15413",2014-05-25,"Austria",715
"15414",2014-05-25,"Belgium",30
"15415",2014-05-25,"Bolivia",234
"15416",2014-05-25,"Brazil",227
"15417",2014-05-25,"Bulgaria",256
"15418",2014-05-25,"Canada",1218
"15419",2014-05-25,"Chile",15
"15420",2014-05-25,"France",6
"15421",2014-05-25,"Germany",425
"15422",2014-05-25,"Hungary",41
"15423",2014-05-25,"Japan",18
"15424",2014-05-25,"Mexico",1057
"15425",2014-05-25,"Netherlands",15
"15426",2014-05-25,"New Zealand",66
"15427",2014-05-25,"Norway",48
"15428",2014-05-25,"Paraguay",356
"15429",2014-05-25,"Peru",141
"15430",2014-05-25,"Poland",15
"15431",2014-05-25,"Romania",601
"15432",2014-05-25,"Russia",358
"15433",2014-05-25,"South Africa",3338
"15434",2014-05-25,"Spain",18
"15435",2014-05-25,"Sweden",2
"15436",2014-05-25,"Switzerland",23
"15437",2014-05-25,"Ukraine",197
"15438",2014-05-25,"United States",1318
"15439",2014-05-25,"Uruguay",115
"15440",2014-06-01,"Argentina",184
"15441",2014-06-01,"Australia",515
"15442",2014-06-01,"Austria",793
"15443",2014-06-01,"Belgium",28
"15444",2014-06-01,"Bolivia",200
"15445",2014-06-01,"Brazil",226
"15446",2014-06-01,"Bulgaria",250
"15447",2014-06-01,"Canada",1101
"15448",2014-06-01,"Chile",19
"15449",2014-06-01,"France",5
"15450",2014-06-01,"Germany",468
"15451",2014-06-01,"Hungary",40
"15452",2014-06-01,"Japan",14
"15453",2014-06-01,"Mexico",1091
"15454",2014-06-01,"Netherlands",17
"15455",2014-06-01,"New Zealand",81
"15456",2014-06-01,"Norway",43
"15457",2014-06-01,"Paraguay",351
"15458",2014-06-01,"Peru",140
"15459",2014-06-01,"Poland",16
"15460",2014-06-01,"Romania",562
"15461",2014-06-01,"Russia",312
"15462",2014-06-01,"South Africa",3492
"15463",2014-06-01,"Spain",17
"15464",2014-06-01,"Sweden",2
"15465",2014-06-01,"Switzerland",22
"15466",2014-06-01,"Ukraine",202
"15467",2014-06-01,"United States",1155
"15468",2014-06-01,"Uruguay",118
"15469",2014-06-08,"Argentina",190
"15470",2014-06-08,"Australia",599
"15471",2014-06-08,"Austria",632
"15472",2014-06-08,"Belgium",21
"15473",2014-06-08,"Bolivia",214
"15474",2014-06-08,"Brazil",212
"15475",2014-06-08,"Bulgaria",226
"15476",2014-06-08,"Canada",1013
"15477",2014-06-08,"Chile",28
"15478",2014-06-08,"France",3
"15479",2014-06-08,"Germany",382
"15480",2014-06-08,"Hungary",43
"15481",2014-06-08,"Japan",12
"15482",2014-06-08,"Mexico",977
"15483",2014-06-08,"Netherlands",15
"15484",2014-06-08,"New Zealand",79
"15485",2014-06-08,"Norway",34
"15486",2014-06-08,"Paraguay",352
"15487",2014-06-08,"Peru",137
"15488",2014-06-08,"Poland",15
"15489",2014-06-08,"Romania",538
"15490",2014-06-08,"Russia",291
"15491",2014-06-08,"South Africa",3587
"15492",2014-06-08,"Spain",12
"15493",2014-06-08,"Sweden",2
"15494",2014-06-08,"Switzerland",20
"15495",2014-06-08,"Ukraine",202
"15496",2014-06-08,"United States",1071
"15497",2014-06-08,"Uruguay",131
"15498",2014-06-15,"Argentina",228
"15499",2014-06-15,"Australia",719
"15500",2014-06-15,"Austria",594
"15501",2014-06-15,"Belgium",19
"15502",2014-06-15,"Bolivia",194
"15503",2014-06-15,"Brazil",212
"15504",2014-06-15,"Bulgaria",211
"15505",2014-06-15,"Canada",953
"15506",2014-06-15,"Chile",52
"15507",2014-06-15,"France",3
"15508",2014-06-15,"Germany",378
"15509",2014-06-15,"Hungary",35
"15510",2014-06-15,"Japan",9
"15511",2014-06-15,"Mexico",934
"15512",2014-06-15,"Netherlands",17
"15513",2014-06-15,"New Zealand",84
"15514",2014-06-15,"Norway",37
"15515",2014-06-15,"Paraguay",351
"15516",2014-06-15,"Peru",134
"15517",2014-06-15,"Poland",15
"15518",2014-06-15,"Romania",532
"15519",2014-06-15,"Russia",281
"15520",2014-06-15,"South Africa",4010
"15521",2014-06-15,"Spain",8
"15522",2014-06-15,"Sweden",2
"15523",2014-06-15,"Switzerland",18
"15524",2014-06-15,"Ukraine",206
"15525",2014-06-15,"United States",1054
"15526",2014-06-15,"Uruguay",130
"15527",2014-06-22,"Argentina",239
"15528",2014-06-22,"Australia",714
"15529",2014-06-22,"Austria",562
"15530",2014-06-22,"Belgium",14
"15531",2014-06-22,"Bolivia",215
"15532",2014-06-22,"Brazil",209
"15533",2014-06-22,"Bulgaria",210
"15534",2014-06-22,"Canada",916
"15535",2014-06-22,"Chile",92
"15536",2014-06-22,"France",2
"15537",2014-06-22,"Germany",416
"15538",2014-06-22,"Hungary",32
"15539",2014-06-22,"Japan",7
"15540",2014-06-22,"Mexico",904
"15541",2014-06-22,"Netherlands",16
"15542",2014-06-22,"New Zealand",114
"15543",2014-06-22,"Norway",33
"15544",2014-06-22,"Paraguay",324
"15545",2014-06-22,"Peru",142
"15546",2014-06-22,"Poland",14
"15547",2014-06-22,"Romania",523
"15548",2014-06-22,"Russia",274
"15549",2014-06-22,"South Africa",4634
"15550",2014-06-22,"Spain",10
"15551",2014-06-22,"Sweden",2
"15552",2014-06-22,"Switzerland",17
"15553",2014-06-22,"Ukraine",212
"15554",2014-06-22,"United States",995
"15555",2014-06-22,"Uruguay",114
"15556",2014-06-29,"Argentina",274
"15557",2014-06-29,"Australia",729
"15558",2014-06-29,"Austria",569
"15559",2014-06-29,"Belgium",18
"15560",2014-06-29,"Bolivia",211
"15561",2014-06-29,"Brazil",197
"15562",2014-06-29,"Bulgaria",208
"15563",2014-06-29,"Canada",901
"15564",2014-06-29,"Chile",145
"15565",2014-06-29,"France",2
"15566",2014-06-29,"Germany",420
"15567",2014-06-29,"Hungary",33
"15568",2014-06-29,"Japan",7
"15569",2014-06-29,"Mexico",906
"15570",2014-06-29,"Netherlands",17
"15571",2014-06-29,"New Zealand",132
"15572",2014-06-29,"Norway",33
"15573",2014-06-29,"Paraguay",353
"15574",2014-06-29,"Peru",143
"15575",2014-06-29,"Poland",13
"15576",2014-06-29,"Romania",532
"15577",2014-06-29,"Russia",280
"15578",2014-06-29,"South Africa",4283
"15579",2014-06-29,"Spain",11
"15580",2014-06-29,"Sweden",2
"15581",2014-06-29,"Switzerland",24
"15582",2014-06-29,"Ukraine",209
"15583",2014-06-29,"United States",990
"15584",2014-06-29,"Uruguay",131
"15585",2014-07-06,"Argentina",251
"15586",2014-07-06,"Australia",927
"15587",2014-07-06,"Austria",577
"15588",2014-07-06,"Belgium",18
"15589",2014-07-06,"Bolivia",44
"15590",2014-07-06,"Brazil",182
"15591",2014-07-06,"Bulgaria",199
"15592",2014-07-06,"Canada",772
"15593",2014-07-06,"Chile",154
"15594",2014-07-06,"France",3
"15595",2014-07-06,"Germany",415
"15596",2014-07-06,"Hungary",30
"15597",2014-07-06,"Japan",6
"15598",2014-07-06,"Mexico",947
"15599",2014-07-06,"Netherlands",16
"15600",2014-07-06,"New Zealand",174
"15601",2014-07-06,"Norway",26
"15602",2014-07-06,"Paraguay",378
"15603",2014-07-06,"Peru",141
"15604",2014-07-06,"Poland",12
"15605",2014-07-06,"Romania",517
"15606",2014-07-06,"Russia",279
"15607",2014-07-06,"South Africa",4472
"15608",2014-07-06,"Spain",9
"15609",2014-07-06,"Sweden",2
"15610",2014-07-06,"Switzerland",26
"15611",2014-07-06,"Ukraine",187
"15612",2014-07-06,"United States",964
"15613",2014-07-06,"Uruguay",146
"15614",2014-07-13,"Argentina",245
"15615",2014-07-13,"Australia",1078
"15616",2014-07-13,"Austria",591
"15617",2014-07-13,"Belgium",16
"15618",2014-07-13,"Bolivia",44
"15619",2014-07-13,"Brazil",178
"15620",2014-07-13,"Bulgaria",189
"15621",2014-07-13,"Canada",822
"15622",2014-07-13,"Chile",108
"15623",2014-07-13,"France",3
"15624",2014-07-13,"Germany",398
"15625",2014-07-13,"Hungary",27
"15626",2014-07-13,"Japan",6
"15627",2014-07-13,"Mexico",953
"15628",2014-07-13,"Netherlands",14
"15629",2014-07-13,"New Zealand",157
"15630",2014-07-13,"Norway",18
"15631",2014-07-13,"Paraguay",415
"15632",2014-07-13,"Peru",134
"15633",2014-07-13,"Poland",11
"15634",2014-07-13,"Romania",528
"15635",2014-07-13,"Russia",257
"15636",2014-07-13,"South Africa",4200
"15637",2014-07-13,"Spain",9
"15638",2014-07-13,"Sweden",1
"15639",2014-07-13,"Switzerland",26
"15640",2014-07-13,"Ukraine",177
"15641",2014-07-13,"United States",1028
"15642",2014-07-13,"Uruguay",147
"15643",2014-07-20,"Argentina",227
"15644",2014-07-20,"Australia",1259
"15645",2014-07-20,"Austria",540
"15646",2014-07-20,"Belgium",15
"15647",2014-07-20,"Bolivia",42
"15648",2014-07-20,"Brazil",179
"15649",2014-07-20,"Bulgaria",174
"15650",2014-07-20,"Canada",743
"15651",2014-07-20,"Chile",53
"15652",2014-07-20,"France",2
"15653",2014-07-20,"Germany",377
"15654",2014-07-20,"Hungary",26
"15655",2014-07-20,"Japan",6
"15656",2014-07-20,"Mexico",956
"15657",2014-07-20,"Netherlands",13
"15658",2014-07-20,"New Zealand",171
"15659",2014-07-20,"Norway",19
"15660",2014-07-20,"Paraguay",398
"15661",2014-07-20,"Peru",143
"15662",2014-07-20,"Poland",10
"15663",2014-07-20,"Romania",522
"15664",2014-07-20,"Russia",249
"15665",2014-07-20,"South Africa",3603
"15666",2014-07-20,"Spain",9
"15667",2014-07-20,"Sweden",2
"15668",2014-07-20,"Switzerland",21
"15669",2014-07-20,"Ukraine",195
"15670",2014-07-20,"United States",1008
"15671",2014-07-20,"Uruguay",137
"15672",2014-07-27,"Argentina",202
"15673",2014-07-27,"Australia",1559
"15674",2014-07-27,"Austria",509
"15675",2014-07-27,"Belgium",14
"15676",2014-07-27,"Bolivia",94
"15677",2014-07-27,"Brazil",181
"15678",2014-07-27,"Bulgaria",165
"15679",2014-07-27,"Canada",754
"15680",2014-07-27,"Chile",26
"15681",2014-07-27,"France",2
"15682",2014-07-27,"Germany",341
"15683",2014-07-27,"Hungary",24
"15684",2014-07-27,"Japan",6
"15685",2014-07-27,"Mexico",879
"15686",2014-07-27,"Netherlands",15
"15687",2014-07-27,"New Zealand",166
"15688",2014-07-27,"Norway",20
"15689",2014-07-27,"Paraguay",364
"15690",2014-07-27,"Peru",135
"15691",2014-07-27,"Poland",10
"15692",2014-07-27,"Romania",527
"15693",2014-07-27,"Russia",239
"15694",2014-07-27,"South Africa",3763
"15695",2014-07-27,"Spain",5
"15696",2014-07-27,"Sweden",2
"15697",2014-07-27,"Switzerland",21
"15698",2014-07-27,"Ukraine",205
"15699",2014-07-27,"United States",793
"15700",2014-07-27,"Uruguay",141
"15701",2014-08-03,"Argentina",180
"15702",2014-08-03,"Australia",1841
"15703",2014-08-03,"Austria",501
"15704",2014-08-03,"Belgium",13
"15705",2014-08-03,"Bolivia",213
"15706",2014-08-03,"Brazil",196
"15707",2014-08-03,"Bulgaria",164
"15708",2014-08-03,"Canada",757
"15709",2014-08-03,"Chile",20
"15710",2014-08-03,"France",2
"15711",2014-08-03,"Germany",330
"15712",2014-08-03,"Hungary",24
"15713",2014-08-03,"Japan",6
"15714",2014-08-03,"Mexico",871
"15715",2014-08-03,"Netherlands",16
"15716",2014-08-03,"New Zealand",202
"15717",2014-08-03,"Norway",22
"15718",2014-08-03,"Paraguay",352
"15719",2014-08-03,"Peru",141
"15720",2014-08-03,"Poland",9
"15721",2014-08-03,"Romania",515
"15722",2014-08-03,"Russia",254
"15723",2014-08-03,"South Africa",4253
"15724",2014-08-03,"Spain",5
"15725",2014-08-03,"Sweden",1
"15726",2014-08-03,"Switzerland",25
"15727",2014-08-03,"Ukraine",208
"15728",2014-08-03,"United States",825
"15729",2014-08-03,"Uruguay",146
"15730",2014-08-10,"Argentina",198
"15731",2014-08-10,"Australia",2387
"15732",2014-08-10,"Austria",491
"15733",2014-08-10,"Belgium",14
"15734",2014-08-10,"Bolivia",203
"15735",2014-08-10,"Brazil",203
"15736",2014-08-10,"Bulgaria",172
"15737",2014-08-10,"Canada",830
"15738",2014-08-10,"Chile",17
"15739",2014-08-10,"France",3
"15740",2014-08-10,"Germany",345
"15741",2014-08-10,"Hungary",28
"15742",2014-08-10,"Japan",5
"15743",2014-08-10,"Mexico",829
"15744",2014-08-10,"Netherlands",16
