"","Date","country","cases"
"4970",2013-02-17,"Philippines",0.113
"4971",2013-02-17,"Singapore",0.193
"4972",2013-02-17,"Thailand",0.178
"4973",2013-02-17,"Venezuela",0.263
"4974",2013-02-24,"Argentina",0.181
"4975",2013-02-24,"Bolivia",0.022
"4976",2013-02-24,"Brazil",0.323
"4977",2013-02-24,"India",0.049
"4978",2013-02-24,"Indonesia",0.111
"4979",2013-02-24,"Mexico",0.086
"4980",2013-02-24,"Philippines",0.105
"4981",2013-02-24,"Singapore",0.167
"4982",2013-02-24,"Thailand",0.147
"4983",2013-02-24,"Venezuela",0.312
"4984",2013-03-03,"Argentina",0.217
"4985",2013-03-03,"Bolivia",0.018
"4986",2013-03-03,"Brazil",0.328
"4987",2013-03-03,"India",0.035
"4988",2013-03-03,"Indonesia",0.107
"4989",2013-03-03,"Mexico",0.091
"4990",2013-03-03,"Philippines",0.094
"4991",2013-03-03,"Singapore",0.162
"4992",2013-03-03,"Thailand",0.185
"4993",2013-03-03,"Venezuela",0.255
"4994",2013-03-10,"Argentina",0.207
"4995",2013-03-10,"Bolivia",0.014
"4996",2013-03-10,"Brazil",0.368
"4997",2013-03-10,"India",0.032
"4998",2013-03-10,"Indonesia",0.111
"4999",2013-03-10,"Mexico",0.083
"5000",2013-03-10,"Philippines",0.091
"5001",2013-03-10,"Singapore",0.142
"5002",2013-03-10,"Thailand",0.187
"5003",2013-03-10,"Venezuela",0.258
"5004",2013-03-17,"Argentina",0.188
"5005",2013-03-17,"Bolivia",0.022
"5006",2013-03-17,"Brazil",0.421
"5007",2013-03-17,"India",0.029
"5008",2013-03-17,"Indonesia",0.118
"5009",2013-03-17,"Mexico",0.085
"5010",2013-03-17,"Philippines",0.071
"5011",2013-03-17,"Singapore",0.123
"5012",2013-03-17,"Thailand",0.2
"5013",2013-03-17,"Venezuela",0.288
"5014",2013-03-24,"Argentina",0.154
"5015",2013-03-24,"Bolivia",0.023
"5016",2013-03-24,"Brazil",0.423
"5017",2013-03-24,"India",0.025
"5018",2013-03-24,"Indonesia",0.111
"5019",2013-03-24,"Mexico",0.07
"5020",2013-03-24,"Philippines",0.081
"5021",2013-03-24,"Singapore",0.143
"5022",2013-03-24,"Thailand",0.162
"5023",2013-03-24,"Venezuela",0.215
"5024",2013-03-31,"Argentina",0.159
"5025",2013-03-31,"Bolivia",0.019
"5026",2013-03-31,"Brazil",0.501
"5027",2013-03-31,"India",0.025
"5028",2013-03-31,"Indonesia",0.108
"5029",2013-03-31,"Mexico",0.088
"5030",2013-03-31,"Philippines",0.063
"5031",2013-03-31,"Singapore",0.157
"5032",2013-03-31,"Thailand",0.146
"5033",2013-03-31,"Venezuela",0.281
"5034",2013-04-07,"Argentina",0.154
"5035",2013-04-07,"Bolivia",0.015
"5036",2013-04-07,"Brazil",0.568
"5037",2013-04-07,"India",0.03
"5038",2013-04-07,"Indonesia",0.108
"5039",2013-04-07,"Mexico",0.093
"5040",2013-04-07,"Philippines",0.061
"5041",2013-04-07,"Singapore",0.196
"5042",2013-04-07,"Thailand",0.138
"5043",2013-04-07,"Venezuela",0.215
"5044",2013-04-14,"Argentina",0.176
"5045",2013-04-14,"Bolivia",0.023
"5046",2013-04-14,"Brazil",0.488
"5047",2013-04-14,"India",0.022
"5048",2013-04-14,"Indonesia",0.104
"5049",2013-04-14,"Mexico",0.088
"5050",2013-04-14,"Philippines",0.053
"5051",2013-04-14,"Singapore",0.219
"5052",2013-04-14,"Thailand",0.147
"5053",2013-04-14,"Venezuela",0.195
"5054",2013-04-21,"Argentina",0.234
"5055",2013-04-21,"Bolivia",0.018
"5056",2013-04-21,"Brazil",0.383
"5057",2013-04-21,"India",0.027
"5058",2013-04-21,"Indonesia",0.097
"5059",2013-04-21,"Mexico",0.089
"5060",2013-04-21,"Philippines",0.049
"5061",2013-04-21,"Singapore",0.217
"5062",2013-04-21,"Thailand",0.191
"5063",2013-04-21,"Venezuela",0.223
"5064",2013-04-28,"Argentina",0.152
"5065",2013-04-28,"Bolivia",0.016
"5066",2013-04-28,"Brazil",0.32
"5067",2013-04-28,"India",0.02
"5068",2013-04-28,"Indonesia",0.101
"5069",2013-04-28,"Mexico",0.087
"5070",2013-04-28,"Philippines",0.053
"5071",2013-04-28,"Singapore",0.27
"5072",2013-04-28,"Thailand",0.187
"5073",2013-04-28,"Venezuela",0.218
"5074",2013-05-05,"Argentina",0.152
"5075",2013-05-05,"Bolivia",0.018
"5076",2013-05-05,"Brazil",0.264
"5077",2013-05-05,"India",0.025
"5078",2013-05-05,"Indonesia",0.102
"5079",2013-05-05,"Mexico",0.094
"5080",2013-05-05,"Philippines",0.053
"5081",2013-05-05,"Singapore",0.252
"5082",2013-05-05,"Thailand",0.194
"5083",2013-05-05,"Venezuela",0.259
"5084",2013-05-12,"Argentina",0.137
"5085",2013-05-12,"Bolivia",0.019
"5086",2013-05-12,"Brazil",0.241
"5087",2013-05-12,"India",0.033
"5088",2013-05-12,"Indonesia",0.101
"5089",2013-05-12,"Mexico",0.104
"5090",2013-05-12,"Philippines",0.057
"5091",2013-05-12,"Singapore",0.228
"5092",2013-05-12,"Thailand",0.21
"5093",2013-05-12,"Venezuela",0.314
"5094",2013-05-19,"Argentina",0.096
"5095",2013-05-19,"Bolivia",0.012
"5096",2013-05-19,"Brazil",0.2
"5097",2013-05-19,"India",0.04
"5098",2013-05-19,"Indonesia",0.101
"5099",2013-05-19,"Mexico",0.108
"5100",2013-05-19,"Philippines",0.064
"5101",2013-05-19,"Singapore",0.23
"5102",2013-05-19,"Thailand",0.26
"5103",2013-05-19,"Venezuela",0.334
"5104",2013-05-26,"Argentina",0.082
"5105",2013-05-26,"Bolivia",0.008
"5106",2013-05-26,"Brazil",0.147
"5107",2013-05-26,"India",0.065
"5108",2013-05-26,"Indonesia",0.1
"5109",2013-05-26,"Mexico",0.113
"5110",2013-05-26,"Philippines",0.077
"5111",2013-05-26,"Singapore",0.25
"5112",2013-05-26,"Thailand",0.318
"5113",2013-05-26,"Venezuela",0.332
"5114",2013-06-02,"Argentina",0.077
"5115",2013-06-02,"Bolivia",0.009
"5116",2013-06-02,"Brazil",0.129
"5117",2013-06-02,"India",0.093
"5118",2013-06-02,"Indonesia",0.096
"5119",2013-06-02,"Mexico",0.133
"5120",2013-06-02,"Philippines",0.093
"5121",2013-06-02,"Singapore",0.314
"5122",2013-06-02,"Thailand",0.461
"5123",2013-06-02,"Venezuela",0.321
"5124",2013-06-09,"Argentina",0.067
"5125",2013-06-09,"Bolivia",0.008
"5126",2013-06-09,"Brazil",0.124
"5127",2013-06-09,"India",0.103
"5128",2013-06-09,"Indonesia",0.093
"5129",2013-06-09,"Mexico",0.156
"5130",2013-06-09,"Philippines",0.109
"5131",2013-06-09,"Singapore",0.441
"5132",2013-06-09,"Thailand",0.727
"5133",2013-06-09,"Venezuela",0.31
"5134",2013-06-16,"Argentina",0.039
"5135",2013-06-16,"Bolivia",0.006
"5136",2013-06-16,"Brazil",0.114
"5137",2013-06-16,"India",0.11
"5138",2013-06-16,"Indonesia",0.094
"5139",2013-06-16,"Mexico",0.163
"5140",2013-06-16,"Philippines",0.129
"5141",2013-06-16,"Singapore",0.417
"5142",2013-06-16,"Thailand",0.905
"5143",2013-06-16,"Venezuela",0.299
"5144",2013-06-23,"Argentina",0.051
"5145",2013-06-23,"Bolivia",0.005
"5146",2013-06-23,"Brazil",0.088
"5147",2013-06-23,"India",0.114
"5148",2013-06-23,"Indonesia",0.091
"5149",2013-06-23,"Mexico",0.184
"5150",2013-06-23,"Philippines",0.164
"5151",2013-06-23,"Singapore",0.306
"5152",2013-06-23,"Thailand",0.85
"5153",2013-06-23,"Venezuela",0.277
"5154",2013-06-30,"Argentina",0.048
"5155",2013-06-30,"Bolivia",0.004
"5156",2013-06-30,"Brazil",0.078
"5157",2013-06-30,"India",0.124
"5158",2013-06-30,"Indonesia",0.089
"5159",2013-06-30,"Mexico",0.212
"5160",2013-06-30,"Philippines",0.129
"5161",2013-06-30,"Singapore",0.236
"5162",2013-06-30,"Thailand",0.862
"5163",2013-06-30,"Venezuela",0.25
"5164",2013-07-07,"Argentina",0.029
"5165",2013-07-07,"Bolivia",0.003
"5166",2013-07-07,"Brazil",0.065
"5167",2013-07-07,"India",0.134
"5168",2013-07-07,"Indonesia",0.086
"5169",2013-07-07,"Mexico",0.219
"5170",2013-07-07,"Philippines",0.163
"5171",2013-07-07,"Singapore",0.222
"5172",2013-07-07,"Thailand",0.938
"5173",2013-07-07,"Venezuela",0.232
"5174",2013-07-14,"Argentina",0.019
"5175",2013-07-14,"Bolivia",0.002
"5176",2013-07-14,"Brazil",0.064
"5177",2013-07-14,"India",0.135
"5178",2013-07-14,"Indonesia",0.089
"5179",2013-07-14,"Mexico",0.279
"5180",2013-07-14,"Philippines",0.168
"5181",2013-07-14,"Singapore",0.189
"5182",2013-07-14,"Thailand",1
"5183",2013-07-14,"Venezuela",0.215
"5184",2013-07-21,"Argentina",0.022
"5185",2013-07-21,"Bolivia",0.003
"5186",2013-07-21,"Brazil",0.051
"5187",2013-07-21,"India",0.139
"5188",2013-07-21,"Indonesia",0.087
"5189",2013-07-21,"Mexico",0.306
"5190",2013-07-21,"Philippines",0.199
"5191",2013-07-21,"Singapore",0.171
"5192",2013-07-21,"Thailand",0.765
"5193",2013-07-21,"Venezuela",0.214
"5194",2013-07-28,"Argentina",0.039
"5195",2013-07-28,"Bolivia",0.002
"5196",2013-07-28,"Brazil",0.056
"5197",2013-07-28,"India",0.139
"5198",2013-07-28,"Indonesia",0.08
"5199",2013-07-28,"Mexico",0.325
"5200",2013-07-28,"Philippines",0.212
"5201",2013-07-28,"Singapore",0.156
"5202",2013-07-28,"Thailand",0.657
"5203",2013-07-28,"Venezuela",0.213
"5204",2013-08-04,"Argentina",0.036
"5205",2013-08-04,"Bolivia",0.004
"5206",2013-08-04,"Brazil",0.063
"5207",2013-08-04,"India",0.126
"5208",2013-08-04,"Indonesia",0.079
"5209",2013-08-04,"Mexico",0.37
"5210",2013-08-04,"Philippines",0.235
"5211",2013-08-04,"Singapore",0.142
"5212",2013-08-04,"Thailand",0.608
"5213",2013-08-04,"Venezuela",0.221
"5214",2013-08-11,"Argentina",0.027
"5215",2013-08-11,"Bolivia",0.006
"5216",2013-08-11,"Brazil",0.057
"5217",2013-08-11,"India",0.134
"5218",2013-08-11,"Indonesia",0.084
"5219",2013-08-11,"Mexico",0.329
"5220",2013-08-11,"Philippines",0.286
"5221",2013-08-11,"Singapore",0.164
"5222",2013-08-11,"Thailand",0.563
"5223",2013-08-11,"Venezuela",0.228
"5224",2013-08-18,"Argentina",0.031
"5225",2013-08-18,"Bolivia",0.004
"5226",2013-08-18,"Brazil",0.06
"5227",2013-08-18,"India",0.172
"5228",2013-08-18,"Indonesia",0.089
"5229",2013-08-18,"Mexico",0.339
"5230",2013-08-18,"Philippines",0.237
"5231",2013-08-18,"Singapore",0.142
"5232",2013-08-18,"Thailand",0.587
"5233",2013-08-18,"Venezuela",0.241
"5234",2013-08-25,"Argentina",0.031
"5235",2013-08-25,"Bolivia",0.005
"5236",2013-08-25,"Brazil",0.054
"5237",2013-08-25,"India",0.216
"5238",2013-08-25,"Indonesia",0.086
"5239",2013-08-25,"Mexico",0.361
"5240",2013-08-25,"Philippines",0.253
"5241",2013-08-25,"Singapore",0.134
"5242",2013-08-25,"Thailand",0.546
"5243",2013-08-25,"Venezuela",0.261
"5244",2013-09-01,"Argentina",0.031
"5245",2013-09-01,"Bolivia",0.007
"5246",2013-09-01,"Brazil",0.053
"5247",2013-09-01,"India",0.305
"5248",2013-09-01,"Indonesia",0.084
"5249",2013-09-01,"Mexico",0.406
"5250",2013-09-01,"Philippines",0.204
"5251",2013-09-01,"Singapore",0.132
"5252",2013-09-01,"Thailand",0.47
"5253",2013-09-01,"Venezuela",0.242
"5254",2013-09-08,"Argentina",0.029
"5255",2013-09-08,"Bolivia",0.006
"5256",2013-09-08,"Brazil",0.057
"5257",2013-09-08,"India",0.378
"5258",2013-09-08,"Indonesia",0.081
"5259",2013-09-08,"Mexico",0.391
"5260",2013-09-08,"Philippines",0.191
"5261",2013-09-08,"Singapore",0.146
"5262",2013-09-08,"Thailand",0.466
"5263",2013-09-08,"Venezuela",0.247
"5264",2013-09-15,"Argentina",0.022
"5265",2013-09-15,"Bolivia",0.007
"5266",2013-09-15,"Brazil",0.057
"5267",2013-09-15,"India",0.483
"5268",2013-09-15,"Indonesia",0.084
"5269",2013-09-15,"Mexico",0.393
"5270",2013-09-15,"Philippines",0.186
"5271",2013-09-15,"Singapore",0.153
"5272",2013-09-15,"Thailand",0.397
"5273",2013-09-15,"Venezuela",0.247
"5274",2013-09-22,"Argentina",0.027
"5275",2013-09-22,"Bolivia",0.007
"5276",2013-09-22,"Brazil",0.052
"5277",2013-09-22,"India",0.585
"5278",2013-09-22,"Indonesia",0.087
"5279",2013-09-22,"Mexico",0.483
"5280",2013-09-22,"Philippines",0.191
"5281",2013-09-22,"Singapore",0.157
"5282",2013-09-22,"Thailand",0.315
"5283",2013-09-22,"Venezuela",0.268
"5284",2013-09-29,"Argentina",0.027
"5285",2013-09-29,"Bolivia",0.008
"5286",2013-09-29,"Brazil",0.047
"5287",2013-09-29,"India",0.606
"5288",2013-09-29,"Indonesia",0.083
"5289",2013-09-29,"Mexico",0.541
"5290",2013-09-29,"Philippines",0.186
"5291",2013-09-29,"Singapore",0.193
"5292",2013-09-29,"Thailand",0.245
"5293",2013-09-29,"Venezuela",0.291
"5294",2013-10-06,"Argentina",0.034
"5295",2013-10-06,"Bolivia",0.008
"5296",2013-10-06,"Brazil",0.045
"5297",2013-10-06,"India",0.552
"5298",2013-10-06,"Indonesia",0.081
"5299",2013-10-06,"Mexico",0.562
"5300",2013-10-06,"Philippines",0.182
"5301",2013-10-06,"Singapore",0.186
"5302",2013-10-06,"Thailand",0.216
"5303",2013-10-06,"Venezuela",0.315
"5304",2013-10-13,"Argentina",0.039
"5305",2013-10-13,"Bolivia",0.014
"5306",2013-10-13,"Brazil",0.051
"5307",2013-10-13,"India",0.537
"5308",2013-10-13,"Indonesia",0.078
"5309",2013-10-13,"Mexico",0.53
"5310",2013-10-13,"Philippines",0.168
"5311",2013-10-13,"Singapore",0.174
"5312",2013-10-13,"Thailand",0.173
"5313",2013-10-13,"Venezuela",0.36
"5314",2013-10-20,"Argentina",0.048
"5315",2013-10-20,"Bolivia",0.012
"5316",2013-10-20,"Brazil",0.063
"5317",2013-10-20,"India",0.511
"5318",2013-10-20,"Indonesia",0.081
"5319",2013-10-20,"Mexico",0.518
"5320",2013-10-20,"Philippines",0.149
"5321",2013-10-20,"Singapore",0.204
"5322",2013-10-20,"Thailand",0.169
"5323",2013-10-20,"Venezuela",0.404
"5324",2013-10-27,"Argentina",0.041
"5325",2013-10-27,"Bolivia",0.014
"5326",2013-10-27,"Brazil",0.056
"5327",2013-10-27,"India",0.41
"5328",2013-10-27,"Indonesia",0.08
"5329",2013-10-27,"Mexico",0.482
"5330",2013-10-27,"Philippines",0.144
"5331",2013-10-27,"Singapore",0.195
"5332",2013-10-27,"Thailand",0.156
"5333",2013-10-27,"Venezuela",0.449
"5334",2013-11-03,"Argentina",0.048
"5335",2013-11-03,"Bolivia",0.012
"5336",2013-11-03,"Brazil",0.06
"5337",2013-11-03,"India",0.358
"5338",2013-11-03,"Indonesia",0.082
"5339",2013-11-03,"Mexico",0.449
"5340",2013-11-03,"Philippines",0.123
"5341",2013-11-03,"Singapore",0.189
"5342",2013-11-03,"Thailand",0.175
"5343",2013-11-03,"Venezuela",0.489
"5344",2013-11-10,"Argentina",0.043
"5345",2013-11-10,"Bolivia",0.009
"5346",2013-11-10,"Brazil",0.061
"5347",2013-11-10,"India",0.288
"5348",2013-11-10,"Indonesia",0.086
"5349",2013-11-10,"Mexico",0.367
"5350",2013-11-10,"Philippines",0.11
"5351",2013-11-10,"Singapore",0.184
"5352",2013-11-10,"Thailand",0.166
"5353",2013-11-10,"Venezuela",0.468
"5354",2013-11-17,"Argentina",0.053
"5355",2013-11-17,"Bolivia",0.008
"5356",2013-11-17,"Brazil",0.076
"5357",2013-11-17,"India",0.215
"5358",2013-11-17,"Indonesia",0.088
"5359",2013-11-17,"Mexico",0.335
"5360",2013-11-17,"Philippines",0.092
"5361",2013-11-17,"Singapore",0.196
"5362",2013-11-17,"Thailand",0.163
"5363",2013-11-17,"Venezuela",0.499
"5364",2013-11-24,"Argentina",0.043
"5365",2013-11-24,"Bolivia",0.009
"5366",2013-11-24,"Brazil",0.059
"5367",2013-11-24,"India",0.16
"5368",2013-11-24,"Indonesia",0.089
"5369",2013-11-24,"Mexico",0.267
"5370",2013-11-24,"Philippines",0.078
"5371",2013-11-24,"Singapore",0.149
"5372",2013-11-24,"Thailand",0.156
"5373",2013-11-24,"Venezuela",0.489
"5374",2013-12-01,"Argentina",0.048
"5375",2013-12-01,"Bolivia",0.007
"5376",2013-12-01,"Brazil",0.056
"5377",2013-12-01,"India",0.128
"5378",2013-12-01,"Indonesia",0.088
"5379",2013-12-01,"Mexico",0.242
"5380",2013-12-01,"Philippines",0.088
"5381",2013-12-01,"Singapore",0.142
"5382",2013-12-01,"Thailand",0.129
"5383",2013-12-01,"Venezuela",0.453
"5384",2013-12-08,"Argentina",0.039
"5385",2013-12-08,"Bolivia",0.005
"5386",2013-12-08,"Brazil",0.051
"5387",2013-12-08,"India",0.09
"5388",2013-12-08,"Indonesia",0.093
"5389",2013-12-08,"Mexico",0.205
"5390",2013-12-08,"Philippines",0.094
"5391",2013-12-08,"Singapore",0.134
"5392",2013-12-08,"Thailand",0.139
"5393",2013-12-08,"Venezuela",0.44
"5394",2013-12-15,"Argentina",0.043
"5395",2013-12-15,"Bolivia",0.003
"5396",2013-12-15,"Brazil",0.051
"5397",2013-12-15,"India",0.071
"5398",2013-12-15,"Indonesia",0.091
"5399",2013-12-15,"Mexico",0.181
"5400",2013-12-15,"Philippines",0.087
"5401",2013-12-15,"Singapore",0.134
"5402",2013-12-15,"Thailand",0.124
"5403",2013-12-15,"Venezuela",0.45
"5404",2013-12-22,"Argentina",0.039
"5405",2013-12-22,"Bolivia",0.003
"5406",2013-12-22,"Brazil",0.053
"5407",2013-12-22,"India",0.055
"5408",2013-12-22,"Indonesia",0.087
"5409",2013-12-22,"Mexico",0.151
"5410",2013-12-22,"Philippines",0.108
"5411",2013-12-22,"Singapore",0.126
"5412",2013-12-22,"Thailand",0.1
"5413",2013-12-22,"Venezuela",0.471
"5414",2013-12-29,"Argentina",0.039
"5415",2013-12-29,"Bolivia",0.005
"5416",2013-12-29,"Brazil",0.068
"5417",2013-12-29,"India",0.053
"5418",2013-12-29,"Indonesia",0.09
"5419",2013-12-29,"Mexico",0.15
"5420",2013-12-29,"Philippines",0.107
"5421",2013-12-29,"Singapore",0.131
"5422",2013-12-29,"Thailand",0.1
"5423",2013-12-29,"Venezuela",0.456
"5424",2014-01-05,"Argentina",0.043
"5425",2014-01-05,"Bolivia",0.008
"5426",2014-01-05,"Brazil",0.076
"5427",2014-01-05,"India",0.049
"5428",2014-01-05,"Indonesia",0.101
"5429",2014-01-05,"Mexico",0.147
"5430",2014-01-05,"Philippines",0.087
"5431",2014-01-05,"Singapore",0.137
"5432",2014-01-05,"Thailand",0.138
"5433",2014-01-05,"Venezuela",0.438
"5434",2014-01-12,"Argentina",0.072
"5435",2014-01-12,"Bolivia",0.01
"5436",2014-01-12,"Brazil",0.071
"5437",2014-01-12,"India",0.04
"5438",2014-01-12,"Indonesia",0.099
"5439",2014-01-12,"Mexico",0.136
"5440",2014-01-12,"Philippines",0.083
"5441",2014-01-12,"Singapore",0.139
"5442",2014-01-12,"Thailand",0.134
"5443",2014-01-12,"Venezuela",0.516
"5444",2014-01-19,"Argentina",0.082
"5445",2014-01-19,"Bolivia",0.025
"5446",2014-01-19,"Brazil",0.072
"5447",2014-01-19,"India",0.039
"5448",2014-01-19,"Indonesia",0.104
"5449",2014-01-19,"Mexico",0.147
"5450",2014-01-19,"Philippines",0.085
"5451",2014-01-19,"Singapore",0.126
"5452",2014-01-19,"Thailand",0.121
"5453",2014-01-19,"Venezuela",0.526
"5454",2014-01-26,"Argentina",0.096
"5455",2014-01-26,"Bolivia",0.026
"5456",2014-01-26,"Brazil",0.08
"5457",2014-01-26,"India",0.04
"5458",2014-01-26,"Indonesia",0.103
"5459",2014-01-26,"Mexico",0.144
"5460",2014-01-26,"Philippines",0.083
"5461",2014-01-26,"Singapore",0.115
"5462",2014-01-26,"Thailand",0.138
"5463",2014-01-26,"Venezuela",0.493
"5464",2014-02-02,"Argentina",0.176
"5465",2014-02-02,"Bolivia",0.039
"5466",2014-02-02,"Brazil",0.092
"5467",2014-02-02,"India",0.036
"5468",2014-02-02,"Indonesia",0.101
"5469",2014-02-02,"Mexico",0.133
"5470",2014-02-02,"Philippines",0.075
"5471",2014-02-02,"Singapore",0.121
"5472",2014-02-02,"Thailand",0.161
"5473",2014-02-02,"Venezuela",0.522
"5474",2014-02-09,"Argentina",0.149
"5475",2014-02-09,"Bolivia",0.034
"5476",2014-02-09,"Brazil",0.101
"5477",2014-02-09,"India",0.031
"5478",2014-02-09,"Indonesia",0.1
"5479",2014-02-09,"Mexico",0.128
"5480",2014-02-09,"Philippines",0.067
"5481",2014-02-09,"Singapore",0.126
"5482",2014-02-09,"Thailand",0.159
"5483",2014-02-09,"Venezuela",0.443
"5484",2014-02-16,"Argentina",0.13
"5485",2014-02-16,"Bolivia",0.039
"5486",2014-02-16,"Brazil",0.115
"5487",2014-02-16,"India",0.03
"5488",2014-02-16,"Indonesia",0.099
"5489",2014-02-16,"Mexico",0.124
"5490",2014-02-16,"Philippines",0.073
"5491",2014-02-16,"Singapore",0.127
"5492",2014-02-16,"Thailand",0.156
"5493",2014-02-16,"Venezuela",0.379
"5494",2014-02-23,"Argentina",0.099
"5495",2014-02-23,"Bolivia",0.043
"5496",2014-02-23,"Brazil",0.128
"5497",2014-02-23,"India",0.026
"5498",2014-02-23,"Indonesia",0.102
"5499",2014-02-23,"Mexico",0.114
"5500",2014-02-23,"Philippines",0.062
"5501",2014-02-23,"Singapore",0.119
"5502",2014-02-23,"Thailand",0.162
"5503",2014-02-23,"Venezuela",0.306
"5504",2014-03-02,"Argentina",0.084
"5505",2014-03-02,"Bolivia",0.042
"5506",2014-03-02,"Brazil",0.127
"5507",2014-03-02,"India",0.021
"5508",2014-03-02,"Indonesia",0.095
"5509",2014-03-02,"Mexico",0.109
"5510",2014-03-02,"Philippines",0.065
"5511",2014-03-02,"Singapore",0.142
"5512",2014-03-02,"Thailand",0.155
"5513",2014-03-02,"Venezuela",0.269
"5514",2014-03-09,"Argentina",0.077
"5515",2014-03-09,"Bolivia",0.044
"5516",2014-03-09,"Brazil",0.151
"5517",2014-03-09,"India",0.021
"5518",2014-03-09,"Indonesia",0.1
"5519",2014-03-09,"Mexico",0.108
"5520",2014-03-09,"Philippines",0.065
"5521",2014-03-09,"Singapore",0.135
"5522",2014-03-09,"Thailand",0.135
"5523",2014-03-09,"Venezuela",0.302
"5524",2014-03-16,"Argentina",0.063
"5525",2014-03-16,"Bolivia",0.035
"5526",2014-03-16,"Brazil",0.185
"5527",2014-03-16,"India",0.021
"5528",2014-03-16,"Indonesia",0.096
"5529",2014-03-16,"Mexico",0.103
"5530",2014-03-16,"Philippines",0.066
"5531",2014-03-16,"Singapore",0.127
"5532",2014-03-16,"Thailand",0.116
"5533",2014-03-16,"Venezuela",0.286
"5534",2014-03-23,"Argentina",0.07
"5535",2014-03-23,"Bolivia",0.041
"5536",2014-03-23,"Brazil",0.222
"5537",2014-03-23,"India",0.019
"5538",2014-03-23,"Indonesia",0.095
"5539",2014-03-23,"Mexico",0.102
"5540",2014-03-23,"Philippines",0.076
"5541",2014-03-23,"Singapore",0.129
"5542",2014-03-23,"Thailand",0.094
"5543",2014-03-23,"Venezuela",0.271
"5544",2014-03-30,"Argentina",0.084
"5545",2014-03-30,"Bolivia",0.047
"5546",2014-03-30,"Brazil",0.263
"5547",2014-03-30,"India",0.027
"5548",2014-03-30,"Indonesia",0.097
"5549",2014-03-30,"Mexico",0.103
"5550",2014-03-30,"Philippines",0.059
"5551",2014-03-30,"Singapore",0.128
"5552",2014-03-30,"Thailand",0.074
"5553",2014-03-30,"Venezuela",0.276
"5554",2014-04-06,"Argentina",0.099
"5555",2014-04-06,"Bolivia",0.045
"5556",2014-04-06,"Brazil",0.345
"5557",2014-04-06,"India",0.03
"5558",2014-04-06,"Indonesia",0.095
"5559",2014-04-06,"Mexico",0.128
"5560",2014-04-06,"Philippines",0.055
"5561",2014-04-06,"Singapore",0.12
"5562",2014-04-06,"Thailand",0.076
"5563",2014-04-06,"Venezuela",0.276
"5564",2014-04-13,"Argentina",0.067
"5565",2014-04-13,"Bolivia",0.03
"5566",2014-04-13,"Brazil",0.425
"5567",2014-04-13,"India",0.021
"5568",2014-04-13,"Indonesia",0.097
"5569",2014-04-13,"Mexico",0.089
"5570",2014-04-13,"Philippines",0.052
"5571",2014-04-13,"Singapore",0.109
"5572",2014-04-13,"Thailand",0.075
"5573",2014-04-13,"Venezuela",0.238
"5574",2014-04-20,"Argentina",0.111
"5575",2014-04-20,"Bolivia",0.028
"5576",2014-04-20,"Brazil",0.458
"5577",2014-04-20,"India",0.026
"5578",2014-04-20,"Indonesia",0.098
"5579",2014-04-20,"Mexico",0.112
"5580",2014-04-20,"Philippines",0.046
"5581",2014-04-20,"Singapore",0.117
"5582",2014-04-20,"Thailand",0.088
"5583",2014-04-20,"Venezuela",0.249
"5584",2014-04-27,"Argentina",0.084
"5585",2014-04-27,"Bolivia",0.025
"5586",2014-04-27,"Brazil",0.439
"5587",2014-04-27,"India",0.022
"5588",2014-04-27,"Indonesia",0.092
"5589",2014-04-27,"Mexico",0.11
"5590",2014-04-27,"Philippines",0.046
"5591",2014-04-27,"Singapore",0.118
"5592",2014-04-27,"Thailand",0.084
"5593",2014-04-27,"Venezuela",0.265
"5594",2014-05-04,"Argentina",0.08
"5595",2014-05-04,"Bolivia",0.024
"5596",2014-05-04,"Brazil",0.417
"5597",2014-05-04,"India",0.024
"5598",2014-05-04,"Indonesia",0.097
"5599",2014-05-04,"Mexico",0.095
"5600",2014-05-04,"Philippines",0.047
"5601",2014-05-04,"Singapore",0.115
"5602",2014-05-04,"Thailand",0.084
"5603",2014-05-04,"Venezuela",0.249
"5604",2014-05-11,"Argentina",0.058
"5605",2014-05-11,"Bolivia",0.026
"5606",2014-05-11,"Brazil",0.34
"5607",2014-05-11,"India",0.024
"5608",2014-05-11,"Indonesia",0.096
"5609",2014-05-11,"Mexico",0.114
"5610",2014-05-11,"Philippines",0.056
"5611",2014-05-11,"Singapore",0.108
"5612",2014-05-11,"Thailand",0.102
"5613",2014-05-11,"Venezuela",0.251
"5614",2014-05-18,"Argentina",0.055
"5615",2014-05-18,"Bolivia",0.023
"5616",2014-05-18,"Brazil",0.285
"5617",2014-05-18,"India",0.025
"5618",2014-05-18,"Indonesia",0.096
"5619",2014-05-18,"Mexico",0.115
"5620",2014-05-18,"Philippines",0.066
"5621",2014-05-18,"Singapore",0.113
"5622",2014-05-18,"Thailand",0.127
"5623",2014-05-18,"Venezuela",0.315
"5624",2014-05-25,"Argentina",0.051
"5625",2014-05-25,"Bolivia",0.015
"5626",2014-05-25,"Brazil",0.208
"5627",2014-05-25,"India",0.026
"5628",2014-05-25,"Indonesia",0.089
"5629",2014-05-25,"Mexico",0.118
"5630",2014-05-25,"Philippines",0.06
"5631",2014-05-25,"Singapore",0.119
"5632",2014-05-25,"Thailand",0.131
"5633",2014-05-25,"Venezuela",0.371
"5634",2014-06-01,"Argentina",0.048
"5635",2014-06-01,"Bolivia",0.014
